"user_supplied_name","submitted_name","data_source_title","score","matched_name2"
"cnemidophorus_sexlineatus","Cnemidophorus_sexlineatus","Catalogue of Life",0.988,"Cnemidophorus sexlineatus"
"cnemidophorus_sonorae","Cnemidophorus_sonorae","Catalogue of Life",0.988,"Cnemidophorus sonorae"
"coccinella_novemnotata","Coccinella_novemnotata","ITIS",0.988,"Coccinella novemnotata"
"coccinella_septempunctata","Coccinella_septempunctata","ITIS",0.988,"Coccinella septempunctata"
"coccinella_transversoguttata","Coccinella_transversoguttata","ITIS",0.988,"Coccinella transversoguttata"
"coccyzus_americanus","Coccyzus_americanus","Catalogue of Life",0.988,"Coccyzus americanus"
"coccyzus_erythropthalmus","Coccyzus_erythropthalmus","Catalogue of Life",0.988,"Coccyzus erythropthalmus"
"coendou_prehensilis","Coendou_prehensilis","Catalogue of Life",0.988,"Coendou prehensilis"
"coenobita_perlatus","Coenobita_perlatus","NCBI",0.988,"Coenobita perlatus"
"coereba_flaveola","Coereba_flaveola","Catalogue of Life",0.988,"Coereba flaveola"
"colaptes_auratus","Colaptes_auratus","Catalogue of Life",0.988,"Colaptes auratus"
"coleonyx_brevis","Coleonyx_brevis","Catalogue of Life",0.988,"Coleonyx brevis"
"colias_eurytheme","Colias_eurytheme","Catalogue of Life",0.988,"Colias eurytheme"
"colias_philodice","Colias_philodice","Catalogue of Life",0.988,"Colias philodice"
"colinus_virginianus","Colinus_virginianus","Catalogue of Life",0.988,"Colinus virginianus"
"colobus_angolensis","Colobus_angolensis","Catalogue of Life",0.988,"Colobus angolensis"
"colobus_guereza","Colobus_guereza","Catalogue of Life",0.988,"Colobus guereza"
"colobus_polykomos","Colobus_polykomos","Catalogue of Life",0.988,"Colobus polykomos"
"colobus_satanas","Colobus_satanas","Catalogue of Life",0.988,"Colobus satanas"
"colobus_vellerosus","Colobus_vellerosus","Catalogue of Life",0.988,"Colobus vellerosus"
"coluber_constrictor","Coluber_constrictor","Catalogue of Life",0.988,"Coluber constrictor"
"columba_fasciata","Columba_fasciata","Catalogue of Life",0.988,"Columba fasciata"
"columba_livia","Columba_livia","Catalogue of Life",0.988,"Columba livia"
"columbicola_columbae","Columbicola_columbae","Catalogue of Life",0.988,"Columbicola columbae"
"columbina_inca","Columbina_inca","Catalogue of Life",0.988,"Columbina inca"
"condylactis_gigantea","Condylactis_gigantea","Catalogue of Life",0.988,"Condylactis gigantea"
"condylura_cristata","Condylura_cristata","Catalogue of Life",0.988,"Condylura cristata"
"conepatus_chinga","Conepatus_chinga","Catalogue of Life",0.988,"Conepatus chinga"
"conepatus_humboldtii","Conepatus_humboldtii","Catalogue of Life",0.988,"Conepatus humboldtii"
"conepatus_leuconotus_leuconotus","Conepatus_leuconotus_leuconotus","Catalogue of Life",0.999,"Conepatus leuconotus leuconotus"
"conepatus_semistriatus","Conepatus_semistriatus","Catalogue of Life",0.988,"Conepatus semistriatus"
"connochaetes_gnou","Connochaetes_gnou","Catalogue of Life",0.988,"Connochaetes gnou"
"connochaetes_taurinus","Connochaetes_taurinus","Catalogue of Life",0.988,"Connochaetes taurinus"
"conolophus_subcristatus","Conolophus_subcristatus","Catalogue of Life",0.988,"Conolophus subcristatus"
"conraua_goliath","Conraua_goliath","Catalogue of Life",0.988,"Conraua goliath"
"contia_tenuis","Contia_tenuis","Catalogue of Life",0.988,"Contia tenuis"
"contopus_sordidulus","Contopus_sordidulus","Catalogue of Life",0.988,"Contopus sordidulus"
"conuropsis_carolinensis","Conuropsis_carolinensis","Catalogue of Life",0.988,"Conuropsis carolinensis"
"conus_geographus","Conus_geographus","Catalogue of Life",0.988,"Conus geographus"
"conus_spurius","Conus_spurius","Catalogue of Life",0.988,"Conus spurius"
"cophosaurus_texanus","Cophosaurus_texanus","Catalogue of Life",0.988,"Cophosaurus texanus"
"coptotermes_formosanus","Coptotermes_formosanus","Catalogue of Life",0.988,"Coptotermes formosanus"
"coracias_cyanogaster","Coracias_cyanogaster","Catalogue of Life",0.988,"Coracias cyanogaster"
"coragyps_atratus","Coragyps_atratus","Catalogue of Life",0.988,"Coragyps atratus"
"corallus_caninus","Corallus_caninus","Catalogue of Life",0.988,"Corallus caninus"
"corallus_hortulanus","Corallus_hortulanus","Catalogue of Life",0.988,"Corallus hortulanus"
"corbicula_fluminea","Corbicula_fluminea","Catalogue of Life",0.988,"Corbicula fluminea"
"cordylus_cataphractus","Cordylus_cataphractus","Catalogue of Life",0.988,"Cordylus cataphractus"
"coregonus_artedi","Coregonus_artedi","Catalogue of Life",0.988,"Coregonus artedi"
"coregonus_clupeaformis","Coregonus_clupeaformis","Catalogue of Life",0.988,"Coregonus clupeaformis"
"coregonus_hoyi","Coregonus_hoyi","Catalogue of Life",0.988,"Coregonus hoyi"
"coregonus_kiyi","Coregonus_kiyi","Catalogue of Life",0.988,"Coregonus kiyi"
"coregonus_zenithicus","Coregonus_zenithicus","Catalogue of Life",0.988,"Coregonus zenithicus"
"coris_aygula","Coris_aygula","Catalogue of Life",0.988,"Coris aygula"
"corvus_brachyrhynchos","Corvus_brachyrhynchos","Catalogue of Life",0.988,"Corvus brachyrhynchos"
"corvus_caurinus","Corvus_caurinus","Catalogue of Life",0.988,"Corvus caurinus"
"corvus_corax","Corvus_corax","Catalogue of Life",0.988,"Corvus corax"
"corvus_frugilegus","Corvus_frugilegus","Catalogue of Life",0.988,"Corvus frugilegus"
"corydalus_cornutus","Corydalus_cornutus","Catalogue of Life",0.988,"Corydalus cornutus"
"corynactis_californica","Corynactis_californica","Catalogue of Life",0.988,"Corynactis californica"
"corynorhinus_rafinesquii","Corynorhinus_rafinesquii","Catalogue of Life",0.988,"Corynorhinus rafinesquii"
"corynorhinus_townsendii","Corynorhinus_townsendii","Catalogue of Life",0.988,"Corynorhinus townsendii"
"coryphaena_hippurus","Coryphaena_hippurus","Catalogue of Life",0.988,"Coryphaena hippurus"
"coryphella_lineata","Coryphella_lineata","Catalogue of Life",0.988,"Coryphella lineata"
"cotalpa_lanigera","Cotalpa_lanigera","Catalogue of Life",0.988,"Cotalpa lanigera"
"cotesia_marginiventris","Cotesia_marginiventris","Catalogue of Life",0.988,"Cotesia marginiventris"
"cottus_bairdii","Cottus_bairdii","Catalogue of Life",0.988,"Cottus bairdii"
"cottus_carolinae","Cottus_carolinae","Catalogue of Life",0.988,"Cottus carolinae"
"coturnicops_noveboracensis","Coturnicops_noveboracensis","Catalogue of Life",0.988,"Coturnicops noveboracensis"
"coturnix_adansonii","Coturnix_adansonii","Catalogue of Life",0.988,"Coturnix adansonii"
"coturnix_chinensis","Coturnix_chinensis","Catalogue of Life",0.988,"Coturnix chinensis"
"coturnix_coromandelica","Coturnix_coromandelica","Catalogue of Life",0.988,"Coturnix coromandelica"
"coturnix_coturnix","Coturnix_coturnix","Catalogue of Life",0.988,"Coturnix coturnix"
"coturnix_delegorguei","Coturnix_delegorguei","Catalogue of Life",0.988,"Coturnix delegorguei"
"coturnix_japonica","Coturnix_japonica","Catalogue of Life",0.988,"Coturnix japonica"
"coturnix_novaezelandiae","Coturnix_novaezelandiae","Catalogue of Life",0.988,"Coturnix novaezelandiae"
"coturnix_pectoralis","Coturnix_pectoralis","Catalogue of Life",0.988,"Coturnix pectoralis"
"coturnix_ypsilophora","Coturnix_ypsilophora","Catalogue of Life",0.988,"Coturnix ypsilophora"
"cotylurus_flabelliformis","Cotylurus_flabelliformis","ITIS",0.988,"Cotylurus flabelliformis"
"couesius_plumbeus","Couesius_plumbeus","Catalogue of Life",0.988,"Couesius plumbeus"
"craseonycteris_thonglongyai","Craseonycteris_thonglongyai","Catalogue of Life",0.988,"Craseonycteris thonglongyai"
"craspedacusta_sowerbyi","Craspedacusta_sowerbyi","Catalogue of Life",0.988,"Craspedacusta sowerbyi"
"crassostrea_virginica","Crassostrea_virginica","Catalogue of Life",0.988,"Crassostrea virginica"
"crateromys_schadenbergi","Crateromys_schadenbergi","Catalogue of Life",0.988,"Crateromys schadenbergi"
"cratogeomys_castanops","Cratogeomys_castanops","Catalogue of Life",0.988,"Cratogeomys castanops"
"cratogeomys_neglectus","Cratogeomys_neglectus","Catalogue of Life",0.988,"Cratogeomys neglectus"
"craugastor_augusti","Craugastor_augusti","Catalogue of Life",0.988,"Craugastor augusti"
"crematogaster_cerasi","Crematogaster_cerasi","Catalogue of Life",0.988,"Crematogaster cerasi"
"cricetomys_gambianus","Cricetomys_gambianus","Catalogue of Life",0.988,"Cricetomys gambianus"
"cricetus_cricetus","Cricetus_cricetus","Catalogue of Life",0.988,"Cricetus cricetus"
"crioceris_asparagi","Crioceris_asparagi","ITIS",0.988,"Crioceris asparagi"
"crocidura_leucodon","Crocidura_leucodon","Catalogue of Life",0.988,"Crocidura leucodon"
"crocidura_russula","Crocidura_russula","Catalogue of Life",0.988,"Crocidura russula"
"crocodylus_acutus","Crocodylus_acutus","Catalogue of Life",0.988,"Crocodylus acutus"
"crocodylus_johnsoni","Crocodylus_johnsoni","Catalogue of Life",0.988,"Crocodylus johnsoni"
"crocodylus_mindorensis","Crocodylus_mindorensis","Catalogue of Life",0.988,"Crocodylus mindorensis"
"crocodylus_moreletii","Crocodylus_moreletii","Catalogue of Life",0.988,"Crocodylus moreletii"
"crocodylus_novaeguineae","Crocodylus_novaeguineae","Catalogue of Life",0.988,"Crocodylus novaeguineae"
"crocodylus_palustris","Crocodylus_palustris","Catalogue of Life",0.988,"Crocodylus palustris"
"crocodylus_porosus","Crocodylus_porosus","Catalogue of Life",0.988,"Crocodylus porosus"
"crocodylus_rhombifer","Crocodylus_rhombifer","Catalogue of Life",0.988,"Crocodylus rhombifer"
"crocuta_crocuta","Crocuta_crocuta","Catalogue of Life",0.988,"Crocuta crocuta"
"cromileptes_altivelis","Cromileptes_altivelis","Catalogue of Life",0.988,"Cromileptes altivelis"
"crossarchus_obscurus","Crossarchus_obscurus","Catalogue of Life",0.988,"Crossarchus obscurus"
"crossarchus_platycephalus","Crossarchus_platycephalus","Catalogue of Life",0.988,"Crossarchus platycephalus"
"crossaster_papposus","Crossaster_papposus","Catalogue of Life",0.988,"Crossaster papposus"
"crossoptilon_mantchuricum","Crossoptilon_mantchuricum","Catalogue of Life",0.988,"Crossoptilon mantchuricum"
"crotalus_adamanteus","Crotalus_adamanteus","Catalogue of Life",0.988,"Crotalus adamanteus"
"crotalus_atrox","Crotalus_atrox","Catalogue of Life",0.988,"Crotalus atrox"
"crotalus_horridus","Crotalus_horridus","Catalogue of Life",0.988,"Crotalus horridus"
"crotalus_molossus","Crotalus_molossus","Catalogue of Life",0.988,"Crotalus molossus"
"crotalus_tigris","Crotalus_tigris","Catalogue of Life",0.988,"Crotalus tigris"
"crotalus_unicolor","Crotalus_unicolor","Catalogue of Life",0.988,"Crotalus unicolor"
"crotalus_viridis","Crotalus_viridis","Catalogue of Life",0.988,"Crotalus viridis"
"crotaphytus_collaris","Crotaphytus_collaris","Catalogue of Life",0.988,"Crotaphytus collaris"
"crotaphytus_collaris_collaris","Crotaphytus_collaris_collaris","Catalogue of Life",0.999,"Crotaphytus collaris collaris"
"cryptobranchus_alleganiensis","Cryptobranchus_alleganiensis","Catalogue of Life",0.988,"Cryptobranchus alleganiensis"
"cryptochiton_stelleri","Cryptochiton_stelleri","Catalogue of Life",0.988,"Cryptochiton stelleri"
"cryptomys_damarensis","Cryptomys_damarensis","Catalogue of Life",0.988,"Cryptomys damarensis"
"cryptomys_hottentotus","Cryptomys_hottentotus","Catalogue of Life",0.988,"Cryptomys hottentotus"
"cryptonanus_chacoensis","Cryptonanus_chacoensis","NCBI",0.988,"Cryptonanus chacoensis"
"cryptoprocta_ferox","Cryptoprocta_ferox","Catalogue of Life",0.988,"Cryptoprocta ferox"
"cryptotis_meridensis","Cryptotis_meridensis","Catalogue of Life",0.988,"Cryptotis meridensis"
"cryptotis_parva","Cryptotis_parva","Catalogue of Life",0.988,"Cryptotis parva"
"crypturellus_boucardi","Crypturellus_boucardi","Catalogue of Life",0.988,"Crypturellus boucardi"
"ctenocephalides_felis","Ctenocephalides_felis","Catalogue of Life",0.988,"Ctenocephalides felis"
"ctenodactylus_gundi","Ctenodactylus_gundi","Catalogue of Life",0.988,"Ctenodactylus gundi"
"ctenomys_conoveri","Ctenomys_conoveri","Catalogue of Life",0.988,"Ctenomys conoveri"
"ctenomys_fulvus","Ctenomys_fulvus","Catalogue of Life",0.988,"Ctenomys fulvus"
"ctenomys_haigi","Ctenomys_haigi","Catalogue of Life",0.988,"Ctenomys haigi"
"ctenomys_pearsoni","Ctenomys_pearsoni","Catalogue of Life",0.988,"Ctenomys pearsoni"
"ctenomys_rionegrensis","Ctenomys_rionegrensis","Catalogue of Life",0.988,"Ctenomys rionegrensis"
"ctenomys_sociabilis","Ctenomys_sociabilis","Catalogue of Life",0.988,"Ctenomys sociabilis"
"ctenomys_talarum","Ctenomys_talarum","Catalogue of Life",0.988,"Ctenomys talarum"
"ctenosaura_similis","Ctenosaura_similis","Catalogue of Life",0.988,"Ctenosaura similis"
"cuculus_canorus","Cuculus_canorus","Catalogue of Life",0.988,"Cuculus canorus"
"culaea_inconstans","Culaea_inconstans","Catalogue of Life",0.988,"Culaea inconstans"
"culex_tarsalis","Culex_tarsalis","Catalogue of Life",0.988,"Culex tarsalis"
"culicoides_variipennis","Culicoides_variipennis","Catalogue of Life",0.988,"Culicoides variipennis"
"culiseta_melanura","Culiseta_melanura","Catalogue of Life",0.988,"Culiseta melanura"
"cuniculus_paca","Cuniculus_paca","Catalogue of Life",0.988,"Cuniculus paca"
"cuniculus_taczanowskii","Cuniculus_taczanowskii","Catalogue of Life",0.988,"Cuniculus taczanowskii"
"cuon_alpinus","Cuon_alpinus","Catalogue of Life",0.988,"Cuon alpinus"
"cuora_amboinensis","Cuora_amboinensis","Catalogue of Life",0.988,"Cuora amboinensis"
"cuora_flavomarginata","Cuora_flavomarginata","Catalogue of Life",0.988,"Cuora flavomarginata"
"cupido_comyntas","Cupido_comyntas","ITIS",0.988,"Cupido comyntas"
"cuterebra_emasculator","Cuterebra_emasculator","Catalogue of Life",0.988,"Cuterebra emasculator"
"cyanea_capillata","Cyanea_capillata","Catalogue of Life",0.988,"Cyanea capillata"
"cyanocitta_cristata","Cyanocitta_cristata","Catalogue of Life",0.988,"Cyanocitta cristata"
"cyanocitta_stelleri","Cyanocitta_stelleri","Catalogue of Life",0.988,"Cyanocitta stelleri"
"cyanocorax_yncas","Cyanocorax_yncas","Catalogue of Life",0.988,"Cyanocorax yncas"
"cyanolyca_cucullata","Cyanolyca_cucullata","Catalogue of Life",0.988,"Cyanolyca cucullata"
"cyanopsitta_spixii","Cyanopsitta_spixii","Catalogue of Life",0.988,"Cyanopsitta spixii"
"cycleptus_elongatus","Cycleptus_elongatus","Catalogue of Life",0.988,"Cycleptus elongatus"
"cyclonaias_tuberculata","Cyclonaias_tuberculata","Catalogue of Life",0.988,"Cyclonaias tuberculata"
"cyclopes_didactylus","Cyclopes_didactylus","Catalogue of Life",0.988,"Cyclopes didactylus"
"cyclura_cornuta","Cyclura_cornuta","Catalogue of Life",0.988,"Cyclura cornuta"
"cygnus_atratus","Cygnus_atratus","Catalogue of Life",0.988,"Cygnus atratus"
"cygnus_buccinator","Cygnus_buccinator","Catalogue of Life",0.988,"Cygnus buccinator"
"cygnus_columbianus","Cygnus_columbianus","Catalogue of Life",0.988,"Cygnus columbianus"
"cygnus_cygnus","Cygnus_cygnus","Catalogue of Life",0.988,"Cygnus cygnus"
"cygnus_melancoryphus","Cygnus_melancoryphus","Catalogue of Life",0.988,"Cygnus melancoryphus"
"cygnus_olor","Cygnus_olor","Catalogue of Life",0.988,"Cygnus olor"
"cynanthus_latirostris","Cynanthus_latirostris","Catalogue of Life",0.988,"Cynanthus latirostris"
"cynictis_penicillata","Cynictis_penicillata","Catalogue of Life",0.988,"Cynictis penicillata"
"cynocephalus_volans","Cynocephalus_volans","Catalogue of Life",0.988,"Cynocephalus volans"
"cynogale_bennettii","Cynogale_bennettii","Catalogue of Life",0.988,"Cynogale bennettii"
"cynomys_gunnisoni","Cynomys_gunnisoni","Catalogue of Life",0.988,"Cynomys gunnisoni"
"cynomys_leucurus","Cynomys_leucurus","Catalogue of Life",0.988,"Cynomys leucurus"
"cynomys_ludovicianus","Cynomys_ludovicianus","Catalogue of Life",0.988,"Cynomys ludovicianus"
"cynomys_mexicanus","Cynomys_mexicanus","Catalogue of Life",0.988,"Cynomys mexicanus"
"cynomys_parvidens","Cynomys_parvidens","Catalogue of Life",0.988,"Cynomys parvidens"
"cynopterus_brachyotis","Cynopterus_brachyotis","Catalogue of Life",0.988,"Cynopterus brachyotis"
"cynopterus_sphinx","Cynopterus_sphinx","Catalogue of Life",0.988,"Cynopterus sphinx"
"cynoscion_regalis","Cynoscion_regalis","Catalogue of Life",0.988,"Cynoscion regalis"
"cyphotilapia_frontosa","Cyphotilapia_frontosa","Catalogue of Life",0.988,"Cyphotilapia frontosa"
"cyprinodon_diabolis","Cyprinodon_diabolis","Catalogue of Life",0.988,"Cyprinodon diabolis"
"cyprinus_carpio","Cyprinus_carpio","Catalogue of Life",0.988,"Cyprinus carpio"
"cyrtonyx_montezumae","Cyrtonyx_montezumae","Catalogue of Life",0.988,"Cyrtonyx montezumae"
"cystophora_cristata","Cystophora_cristata","Catalogue of Life",0.988,"Cystophora cristata"
"dacelo_novaeguineae","Dacelo_novaeguineae","Catalogue of Life",0.988,"Dacelo novaeguineae"
"dactylopsila_trivirgata","Dactylopsila_trivirgata","Catalogue of Life",0.988,"Dactylopsila trivirgata"
"dama_dama","Dama_dama","Catalogue of Life",0.988,"Dama dama"
"damaliscus_lunatus","Damaliscus_lunatus","Catalogue of Life",0.988,"Damaliscus lunatus"
"damaliscus_pygargus","Damaliscus_pygargus","Catalogue of Life",0.988,"Damaliscus pygargus"
"danaus_gilippus","Danaus_gilippus","Catalogue of Life",0.988,"Danaus gilippus"
"danaus_plexippus","Danaus_plexippus","Catalogue of Life",0.988,"Danaus plexippus"
"danio_rerio","Danio_rerio","Catalogue of Life",0.988,"Danio rerio"
"daphnia_magna","Daphnia_magna","Catalogue of Life",0.988,"Daphnia magna"
"daphnia_pulex","Daphnia_pulex","Catalogue of Life",0.988,"Daphnia pulex"
"dasyatis_americana","Dasyatis_americana","Catalogue of Life",0.988,"Dasyatis americana"
"dasyatis_centroura","Dasyatis_centroura","Catalogue of Life",0.988,"Dasyatis centroura"
"dasycercus_cristicauda","Dasycercus_cristicauda","Catalogue of Life",0.988,"Dasycercus cristicauda"
"dasyprocta_fuliginosa","Dasyprocta_fuliginosa","Catalogue of Life",0.988,"Dasyprocta fuliginosa"
"dasyprocta_leporina","Dasyprocta_leporina","Catalogue of Life",0.988,"Dasyprocta leporina"
"dasyprocta_mexicana","Dasyprocta_mexicana","Catalogue of Life",0.988,"Dasyprocta mexicana"
"dasyprocta_punctata","Dasyprocta_punctata","Catalogue of Life",0.988,"Dasyprocta punctata"
"dasyprocta_ruatanica","Dasyprocta_ruatanica","Catalogue of Life",0.988,"Dasyprocta ruatanica"
"dasypus_hybridus","Dasypus_hybridus","Catalogue of Life",0.988,"Dasypus hybridus"
"dasypus_novemcinctus","Dasypus_novemcinctus","Catalogue of Life",0.988,"Dasypus novemcinctus"
"dasypus_septemcinctus","Dasypus_septemcinctus","Catalogue of Life",0.988,"Dasypus septemcinctus"
"dasyuroides_byrnei","Dasyuroides_byrnei","Catalogue of Life",0.988,"Dasyuroides byrnei"
"dasyurus_geoffroii","Dasyurus_geoffroii","Catalogue of Life",0.988,"Dasyurus geoffroii"
"dasyurus_hallucatus","Dasyurus_hallucatus","Catalogue of Life",0.988,"Dasyurus hallucatus"
"dasyurus_maculatus","Dasyurus_maculatus","Catalogue of Life",0.988,"Dasyurus maculatus"
"dasyurus_viverrinus","Dasyurus_viverrinus","Catalogue of Life",0.988,"Dasyurus viverrinus"
"daubentonia_madagascariensis","Daubentonia_madagascariensis","Catalogue of Life",0.988,"Daubentonia madagascariensis"
"deinagkistrodon_acutus","Deinagkistrodon_acutus","Catalogue of Life",0.988,"Deinagkistrodon acutus"
"deirochelys_reticularia","Deirochelys_reticularia","Catalogue of Life",0.988,"Deirochelys reticularia"
