"species_raw","adw_primary_diet","adw_carnivore","adw_carnivore.piscivore","adw_carnivore.sanguivore","adw_carnivore.insectivore","adw_carnivore.molluscivore","adw_carnivore.eats_other_marine_invertebrates","adw_herbivore","adw_herbivore.frugivore","adw_herbivore.lignivore","adw_herbivore.algivore","adw_omnivore","adw_planktivore","adw_mycophage","adw_detritivore","adw_coprophage","adw_animal_foods","adw_birds","adw_mammals","adw_amphibians","adw_reptiles","adw_fish","adw_eggs","adw_blood","adw_body_fluids","adw_carrion","adw_insects","adw_terrestrial_non_insect_arthropods","adw_mollusks","adw_terrestrial_worms","adw_aquatic_or_marine_worms","adw_aquatic_crustaceans","adw_echinoderms","adw_cnidarians","adw_other_marine_invertebrates","adw_zooplankton","adw_plant_foods","adw_leaves","adw_roots_and_tubers","adw_wood_bark_or_stems","adw_seeds_grains_and_nuts","adw_fruit","adw_nectar","adw_pollen","adw_flowers","adw_sap_or_other_plant_fluids","adw_bryophytes","adw_lichens","adw_algae","adw_macroalgae","adw_phytoplankton","adw_other_foods","adw_fungus","adw_detritus","adw_dung","adw_microbes","adw_endothermic","adw_ectothermic","adw_heterothermic","adw_homoiothermic","bodymass_kg"
"phacochoerus_africanus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Carrion",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Roots and tubers, Wood, bark, or stems, Seeds, grains, and nuts, Fruit",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dung",NA,NA,1,NA,1,NA,NA,NA,100
"phaeognathus_hubrichti","Carnivore, Carnivore: Eats eggs, Carnivore: Insectivore, Carnivore: Eats non-insect arthropods, Carnivore: Molluscivore, Carnivore: Vermivore, Carnivore: Scavenger",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eggs, Insects, Terrestrial Non-insect Arthropods, Mollusks, Terrestrial Worms",NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fungus, Detritus",1,1,NA,NA,NA,1,1,NA,0.011
"phaethornis_superciliosus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.00505
"phainopepla_nitens","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA
"phalacrocorax_aristotelis","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic or Marine Worms, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,2
"phalacrocorax_auritus","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphibians, Fish, Insects, Aquatic Crustaceans",NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,1.85
"phalacrocorax_brasilianus","Carnivore, Carnivore: Piscivore, Carnivore: Eats non-insect arthropods",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Amphibians, Fish, Insects, Aquatic Crustaceans",NA,NA,1,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,1.3
"phalacrocorax_carbo","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,3.15
"phalaenoptilus_nuttallii","Carnivore, Carnivore: Insectivore",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,1,NA,0.0516
"phalanger_gymnotis","Herbivore, Herbivore: Frugivore",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"Eggs",NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Seeds, grains, and nuts, Fruit",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,3.175
"phalanger_lullulae","Herbivore, Herbivore: Folivore",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,1.73
"phalanger_orientalis","Herbivore, Herbivore: Folivore, Herbivore: Frugivore",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,2.1
"phalaropus_lobatus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.034
"phaner_furcifer","Herbivore, Herbivore: Eats sap or other plant foods",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sap or other plant fluids",NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.4
"pharomachrus_antisianus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Amphibians, Reptiles, Insects",NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,NA
"pharomachrus_auriceps","Herbivore, Herbivore: Frugivore",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"Amphibians, Reptiles, Insects",NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,0.168
"pharomachrus_mocinno","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA
"phascogale_tapoatafa","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.2105
"phascolarctos_cinereus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,8.45
"phasianus_colchicus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Seeds, grains, and nuts, Fruit",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,1.263
"phelsuma_madagascariensis","Carnivore, Carnivore: Insectivore, Carnivore: Eats non-insect arthropods",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods, Aquatic Crustaceans",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,"Fruit, Nectar",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1,NA,NA
"phenacobius_mirabilis","Carnivore, Carnivore: Piscivore, Carnivore: Eats eggs, Carnivore: Insectivore, Herbivore, Herbivore: Algivore",1,1,NA,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"Fish, Eggs, Insects",NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Algae, Macroalgae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA
"phenacomys_intermedius","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.04
"phestilla_sibogae","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Cnidarians",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,0.00125
"pheucticus_ludovicianus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Seeds, grains, and nuts, Fruit, Flowers",NA,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,0.044
"pheucticus_melanocephalus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"Seeds, grains, and nuts, Fruit",NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,0.046
"phidippus_apacheanus","Carnivore, Carnivore: Insectivore, Carnivore: Eats non-insect arthropods",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA
"phidippus_audax","Carnivore, Carnivore: Insectivore",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA
"philander_deltae","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA
"philander_frenatus","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Birds, Mammals, Amphibians, Reptiles, Carrion, Insects, Terrestrial Non-insect Arthropods, Mollusks, Aquatic Crustaceans",1,1,1,1,NA,NA,NA,NA,1,1,1,1,NA,NA,1,NA,NA,NA,NA,"Fruit",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.175
"philander_olrogi","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.417
"philander_opossum","Omnivore",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,"Birds, Mammals, Amphibians, Reptiles, Eggs, Insects, Mollusks, Terrestrial Worms",1,1,1,1,NA,1,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,"Leaves, Roots and tubers, Seeds, grains, and nuts, Fruit, Nectar",1,1,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.437
"philantomba_maxwellii","Herbivore, Herbivore: Folivore, Herbivore: Frugivore",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"Birds, Insects",1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Roots and tubers, Fruit, Flowers",1,1,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"Fungus",1,NA,NA,NA,1,NA,NA,1,6
"philantomba_monticola","Herbivore, Herbivore: Frugivore, Herbivore: Granivore",NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,"Insects",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Seeds, grains, and nuts, Fruit, Flowers",1,NA,NA,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"Fungus",1,NA,NA,NA,1,NA,NA,1,5
"phloeomys_cumingi","Herbivore, Herbivore: Folivore, Herbivore: Lignivore",NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"Birds, Mammals, Fish",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Roots and tubers, Wood, bark, or stems, Seeds, grains, and nuts, Fruit",1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,1.77
"phoca_largha","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,90
"phoca_vitulina","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,125
"phocarctos_hookeri","Carnivore, Carnivore: Piscivore, Carnivore: Molluscivore",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birds, Fish, Mollusks, Other Marine Invertebrates",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,250
"phocoena_dioptrica","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,67.5
"phocoena_phocoena","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,52.5
"phocoena_sinus","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,42.5
"phocoena_spinipinnis","Carnivore, Carnivore: Piscivore",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,55
"phocoenoides_dalli","Carnivore, Carnivore: Piscivore, Carnivore: Molluscivore",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,175
"phodopus_campbelli","Herbivore, Herbivore: Folivore, Herbivore: Granivore",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods, Mollusks",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"Leaves, Wood, bark, or stems, Seeds, grains, and nuts, Fruit, Flowers",1,NA,1,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,0.0234
"phodopus_sungorus","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,0.0234
"phoebastria_immutabilis","Carnivore, Carnivore: Molluscivore",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Eggs, Mollusks, Aquatic Crustaceans",NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,2.4
"phoebastria_nigripes","Carnivore, Carnivore: Piscivore, Carnivore: Eats eggs, Carnivore: Scavenger",1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,NA,NA
"phoebetria_palpebrata","Carnivore, Carnivore: Piscivore, Carnivore: Molluscivore",1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Birds, Fish, Mollusks, Aquatic Crustaceans",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,3
"phoebis_philea","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA
"phoenicoparrus_andinus","Herbivore, Herbivore: Algivore",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"Zooplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,"Algae, Phytoplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Microbes",NA,NA,NA,1,1,NA,NA,1,2.8
"phoenicoparrus_jamesi","Herbivore, Herbivore: Algivore",NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Algae, Phytoplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"Microbes",NA,NA,NA,1,1,NA,NA,1,2.25
"phoenicopterus_chilensis","Carnivore, Carnivore: Eats non-insect arthropods, Carnivore: Molluscivore",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Mollusks, Aquatic or Marine Worms, Aquatic Crustaceans, Other Marine Invertebrates, Zooplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,"Algae, Phytoplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"",NA,NA,NA,NA,1,NA,NA,1,3
"phoenicopterus_roseus","Carnivore, Carnivore: Eats non-insect arthropods, Carnivore: Molluscivore",1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mollusks, Aquatic or Marine Worms, Aquatic Crustaceans, Other Marine Invertebrates, Zooplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,1,1,"Algae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,"",NA,NA,NA,NA,1,NA,NA,1,2.45
"phoenicopterus_ruber","Carnivore, Carnivore: Eats non-insect arthropods",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fish, Insects, Mollusks, Aquatic or Marine Worms, Aquatic Crustaceans, Other Marine Invertebrates, Zooplankton",NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,1,NA,1,1,NA,NA,1,1,"Algae, Phytoplankton",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,"",NA,NA,NA,NA,1,NA,NA,1,3.1
"pholcus_phalangioides","Carnivore, Carnivore: Insectivore",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA
"photinus_pyralis","Carnivore, Carnivore: Insectivore, Carnivore: Molluscivore, Carnivore: Vermivore",1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Mollusks, Terrestrial Worms",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA
"photuris_versicolor","Carnivore, Carnivore: Insectivore",1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Insects, Terrestrial Non-insect Arthropods, Mollusks",NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA
"phyciodes_campestris","Herbivore, Herbivore: Folivore, Herbivore: Nectarivore",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Nectar",1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,NA,NA,NA
"phyciodes_tharos","Herbivore, Herbivore: Folivore, Herbivore: Nectarivore",NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Leaves, Nectar, Flowers",1,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,1,1,NA,NA
