"accepted_gbif_id","order","family","status","scientific","diet_inv","diet_vend","diet_vect","diet_vfish","diet_vunk","diet_scav","diet_fruit","diet_nect","diet_seed","diet_planto","diet_source","diet_certainty","bodymass_value","bodymass_source","bodymass_speclevel","msw3_id","mswfamilylatin","forstrat_value","forstrat_certainty","forstrat_comment","activity_nocturnal","activity_crepuscular","activity_diurnal","activity_source","activity_certainty","specid","passnonpass","iocorder","blfamilylatin","blfamilyenglish","blfamsequid","taxo","english","diet_5cat","diet_enteredby","forstrat_watbelowsurf","forstrat_wataroundsurf","forstrat_ground","forstrat_understory","forstrat_midhigh","forstrat_canopy","forstrat_aerial","pelagicspecialist","forstrat_source","forstrat_speclevel","forstrat_enteredby","nocturnal","bodymass_comment","record_comment"
2438599,"Rodentia","Cricetidae","ACCEPTED","Microtus umbrosus",0,0,0,0,0,0,0,0,20,80,"Ref_1","ABC",42,"Ref_117","1",1379,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2438664,"Rodentia","Cricetidae","ACCEPTED","Microtus xanthognathus",0,0,0,0,0,0,0,0,20,80,"Ref_1","ABC",125.75,"Ref_117","1",1388,"Cricetidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2437838,"Rodentia","Muridae","SYNONYM","Millardia gleadowi",0,0,0,0,0,0,0,0,70,30,"Ref_1","ABC",30.8,"Ref_117","1",2487,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219780,"Rodentia","Muridae","ACCEPTED","Millardia kathleenae",0,0,0,0,0,0,0,0,70,30,"Ref_1","ABC",93,"Ref_117","1",2486,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219779,"Rodentia","Muridae","ACCEPTED","Millardia kondana",0,0,0,0,0,0,0,0,70,30,"Ref_1","ABC",147,"Ref_117","1",2488,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219777,"Rodentia","Muridae","ACCEPTED","Millardia meltada",0,0,0,0,0,0,0,0,70,30,"Ref_1","ABC",70,"Ref_117","1",2489,"Muridae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432527,"Chiroptera","Vespertilionidae","ACCEPTED","Mimetillus moloneyi",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",8.8,"Ref_117","1",4574,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433309,"Chiroptera","Phyllostomidae","ACCEPTED","Mimon bennettii",30,0,20,20,0,0,30,0,0,0,"Ref_1","ABC",25.2,"Ref_117","1",4047,"Phyllostomidae","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265293,"Chiroptera","Phyllostomidae","ACCEPTED","Mimon cozumelae",60,10,0,0,0,0,30,0,0,0,"Ref_1","ABC",18.61,"Ref_2","Ref_3",4048,"Phyllostomidae","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433310,"Chiroptera","Phyllostomidae","ACCEPTED","Mimon crenulatum",50,0,0,0,0,0,50,0,0,0,"Ref_1","ABC",13.75,"Ref_117","1",4049,"Phyllostomidae","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4265291,"Chiroptera","Phyllostomidae","ACCEPTED","Mimon koepckeae",60,10,0,0,0,0,30,0,0,0,"Ref_2","D1",18.61,"Ref_2","Ref_3",4050,"Phyllostomidae","S","B","surface vs. scansorial unknown",1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266204,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus africanus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",9.76,"Ref_2","Ref_3",4705,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432508,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus australis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",6.15,"Ref_117","1",4703,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432504,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus fraterculus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",7.3,"Ref_117","1",4702,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432511,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus fuscus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",10.73,"Ref_117","1",4701,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266199,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus gleni",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",9,"Ref_129","1",4700,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432507,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus inflatus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.2,"Ref_117","1",4699,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432503,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus magnater",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.07,"Ref_117","1",4706,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266189,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus majori",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",9,"Ref_129","1",4698,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266178,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus manavi",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",7,"Ref_129","1",4704,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266205,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus medius",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",11.4,"Ref_58","1",4707,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432510,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus minor",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",7.01,"Ref_117","1",4708,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261853,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus natalensis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",10.43,"Ref_58","1",4709,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7261851,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus paululus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",9.76,"Ref_2","Ref_3",4710,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432506,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus pusillus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",8.61,"Ref_117","1",4711,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432502,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus robustior",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",12.06,"Ref_178","2",4712,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9796816,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus schreibersii",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",11.46,"Ref_58","1",4713,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266209,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus shortridgei",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",9.76,"Ref_2","Ref_3",4697,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2432505,"Chiroptera","Miniopteridae","ACCEPTED","Miniopterus tristis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",15.75,"Ref_117","1",4714,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266214,"Chiroptera","Miniopteridae","ACCEPTED","Minopterus macrocneme",100,0,0,0,0,0,0,0,0,0,"Ref_3","D2",9.83,"Ref_2","Ref_3",4715,"Vespertilionidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4267099,"Primates","Cercopithecidae","ACCEPTED","Miopithecus ogouensis",20,0,0,0,0,0,80,0,0,0,"Ref_2","D1",1250,"Ref_2","Ref_3",751,"Cercopithecidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436591,"Primates","Cercopithecidae","ACCEPTED","Miopithecus talapoin",50,0,0,0,0,0,50,0,0,0,"Ref_1","ABC",1250,"Ref_117","1",750,"Cercopithecidae","Ar","A",NA,0,0,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434813,"Carnivora","Phocidae","ACCEPTED","Mirounga angustirostris",60,0,0,40,0,0,0,0,0,0,"Ref_18","ABC",750000,"Ref_117","1",4955,"Phocidae","M","A",NA,0,1,1,"Ref_58","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434814,"Carnivora","Phocidae","ACCEPTED","Mirounga leonina",60,0,0,40,0,0,0,0,0,0,"Ref_33","ABC",1600000,"Ref_117","1",4956,"Phocidae","M","A",NA,0,1,1,"Ref_58","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4266974,"Primates","Cheirogaleidae","ACCEPTED","Mirza coquereli",60,0,0,0,10,0,10,0,10,10,"Ref_82","ABC",308,"Ref_117","1",485,"Cheirogaleidae","Ar","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2482280,"Galliformes","Cracidae","ACCEPTED","Mitu mitu",0,0,0,0,0,0,100,0,0,0,"Ref_2","C",2850.47,"Dunning08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Alagoas Curassow","FruiNect","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,NA,NA
2482276,"Galliformes","Cracidae","ACCEPTED","Mitu salvini",0,0,0,0,0,0,40,0,40,20,"Ref_2","A",3100,"Dunning08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Salvin's Curassow","PlantSeed","Jennifer",0,0,100,0,0,0,0,0,"Ref_2",1,"Jessica",0,NA,NA
2482282,"Galliformes","Cracidae","ACCEPTED","Mitu tomentosum",0,0,0,0,0,0,70,0,20,10,"Ref_2","D1",2187.62,"Dunning08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Crestless Curassow","FruiNect","Jennifer",0,0,70,20,10,0,0,0,"Ref_2",1,"Other",0,NA,NA
2482278,"Galliformes","Cracidae","ACCEPTED","Mitu tuberosum",10,0,0,0,0,0,70,0,10,10,"Ref_2","A",2769.46,"Dunning08","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177,"Nonpasseriformes","Galliformes","Cracidae","Guans and curassows",8,"BL3","Razor-billed Curassow","FruiNect","Jennifer",0,0,90,10,0,0,0,0,"Ref_2",1,"Other",0,NA,NA
2436176,"Soricomorpha","Talpidae","ACCEPTED","Mogera imaizumii",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",65.53,"Ref_58","1",3645,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436165,"Soricomorpha","Talpidae","ACCEPTED","Mogera insularis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",83.03,"Ref_178","2",3646,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436172,"Soricomorpha","Talpidae","ACCEPTED","Mogera tokudae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",129.5,"Ref_117","1",3647,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436170,"Soricomorpha","Talpidae","ACCEPTED","Mogera uchidai",100,0,0,0,0,0,0,0,0,0,"Ref_2","D1",75.85,"Ref_178","2",3648,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2436179,"Soricomorpha","Talpidae","ACCEPTED","Mogera wogura",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",111.5,"Ref_117","1",3649,"Talpidae","G","A",NA,1,1,1,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433005,"Chiroptera","Molossidae","ACCEPTED","Molossops aequatorianus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.51,"Ref_178","2",4303,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433006,"Chiroptera","Molossidae","ACCEPTED","Molossops mattogrossensis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",6.83,"Ref_117","1",4304,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433004,"Chiroptera","Molossidae","ACCEPTED","Molossops neglectus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",11,"Ref_117","1",4302,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2433003,"Chiroptera","Molossidae","ACCEPTED","Molossops temminckii",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",5.9,"Ref_117","1",4301,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707238,"Chiroptera","Molossidae","ACCEPTED","Molossus aztecus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.86,"Ref_58","1",4311,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707244,"Chiroptera","Molossidae","ACCEPTED","Molossus barnesi",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",14.8,"Ref_160","1",4310,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707250,"Chiroptera","Molossidae","ACCEPTED","Molossus coibensis",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",18.73,"Ref_2","Ref_3",4309,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707239,"Chiroptera","Molossidae","ACCEPTED","Molossus currentium",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",17.79,"Ref_58","1",4305,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218725,"Chiroptera","Molossidae","ACCEPTED","Molossus molossus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",13.58,"Ref_117","1",4308,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218724,"Chiroptera","Molossidae","ACCEPTED","Molossus pretiosus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",27,"Ref_117","1",4312,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5707248,"Chiroptera","Molossidae","ACCEPTED","Molossus rufus",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",25,"Ref_134","1",4307,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5218727,"Chiroptera","Molossidae","ACCEPTED","Molossus sinaloae",100,0,0,0,0,0,0,0,0,0,"Ref_1","ABC",22.58,"Ref_117","1",4306,"Molossidae","A","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2434779,"Carnivora","Phocidae","ACCEPTED","Monachus monachus",20,0,0,80,0,0,0,0,0,0,"Ref_1","ABC",292500,"Ref_117","1",4959,"Phocidae","M","A",NA,0,1,1,"Ref_58","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219376,"Carnivora","Phocidae","ACCEPTED","Monachus schauinslandi",30,0,0,70,0,0,0,0,0,0,"Ref_3","D2",223000,"Ref_117","1",4958,"Phocidae","M","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5219377,"Carnivora","Phocidae","ACCEPTED","Monachus tropicalis",40,0,0,60,0,0,0,0,0,0,"Ref_20","ABC",2e+05,"Ref_117","1",4957,"Phocidae","M","A",NA,0,1,1,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439964,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis adusta",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",35,"Ref_117","1",75,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439970,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis americana",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",19.5,"Ref_117","1",74,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439971,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis brevicaudata",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",69.63,"Ref_117","1",73,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439959,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis dimidiata",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",58,"Ref_117","1",72,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439965,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis domestica",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",71.4,"Ref_117","1",71,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439972,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis emiliae",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",40,"Ref_117","1",60,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439963,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis glirina",20,20,0,0,0,20,20,0,20,0,"Ref_2","D1",61.54,"Ref_2","Ref_3",70,"Didelphidae","G","A",NA,1,0,0,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439960,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis iheringi",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",112,"Ref_117","1",77,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439966,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis kunsi",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",11.3,"Ref_117","1",69,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439973,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis maraxina",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",61.57,"Ref_178","2",76,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439961,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis osgoodi",20,20,0,0,0,20,20,0,20,0,"Ref_1","ABC",112,"Ref_117","1",61,"Didelphidae","G","A",NA,1,0,0,"Ref_1","ABC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2439969,"Didelphimorphia","Didelphidae","ACCEPTED","Monodelphis palliolata",20,20,0,0,0,20,20,0,20,0,"Ref_2","D1",61.54,"Ref_2","Ref_3",67,"Didelphidae","G","A",NA,1,0,0,"Ref_2","D1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
