"reference_ID","first_author","reference_year","data_source","data_digitizer","data_checker","sample_type","body_part","food_ref","egestion_age","egestion_age_unit","bodymass_mean","bodymass_min","bodymass_max","bodymass_value_error","bodymass_error_type","bodymass_n_samples","bodymass_unit","bodymass_weight_type","age_mean","age_min","age_max","age_value_error","age_error_type","age_n_samples","age_unit","male_prop","sampling_year","sampling_month","sampling_day","sampling_season","sampling_location","sampling_latitude","sampling_longitude","location_in_reference","organism_name_ref","species_latin_name_ref","species_latin_name_gbif","gbif_id","gbif_id2","organism_stage","environment","temperature","food_ID","body_ID","feces_ID","urine_ID","nb_items_per_sample","nb_individuals_per_sample","individual_known","observation_resolution","observation_ID","animal_group_ID","times_series_ID","time_point","time_unit","repetition_ID","component_name","component_mean","component_min","component_max","component_value_error","component_error_type","component_n_samples","component_unit","component_weight_type","component_data_type","component_detail","component_extraction_method","component_measure_method","freezing","autoclaving","drying","oven","drying_time","drying_time_unit","drying_temp","drying_temp_unit","grinding","grinding_fineness","grinding_fineness_unit","comments"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.13,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,28,NA,NA,1,1,"individual",585,28,NA,NA,NA,NA,"Mg",3179,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i3-1"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.13,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,28,NA,NA,1,1,"individual",586,28,NA,NA,NA,NA,"P",4.87,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i3-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",60,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"panthera_pardus","panthera_pardus",5219436,5219436,"adult","zoo","12",NA,NA,5,NA,NA,1,1,"individual",587,5,NA,NA,NA,NA,"K",919,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219439-568-i1-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",60,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"panthera_pardus","panthera_pardus",5219436,5219436,"adult","zoo","12",NA,NA,5,NA,NA,1,1,"individual",588,5,NA,NA,NA,NA,"Mg",1392,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219439-568-i1-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",60,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"panthera_pardus","panthera_pardus",5219436,5219436,"adult","zoo","12",NA,NA,5,NA,NA,1,1,"individual",589,5,NA,NA,NA,NA,"P",3.8,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219439-568-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",0.8,NA,NA,NA,NA,17,"kg","ww",2.8,NA,NA,NA,NA,17,"year",0.705882353,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"suricata_suricatta","suricata_suricatta",2434126,2434126,"adult","zoo","20",NA,NA,11,NA,NA,17,0,"population",590,11,NA,NA,NA,NA,"K",9660,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2434126-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",0.8,NA,NA,NA,NA,17,"kg","ww",2.8,NA,NA,NA,NA,17,"year",0.705882353,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"suricata_suricatta","suricata_suricatta",2434126,2434126,"adult","zoo","20",NA,NA,11,NA,NA,17,0,"population",591,11,NA,NA,NA,NA,"Mg",1883,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2434126-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",0.8,NA,NA,NA,NA,17,"kg","ww",2.8,NA,NA,NA,NA,17,"year",0.705882353,2021,1,25,NA,"zoo_african_safari",NA,NA,NA,NA,"suricata_suricatta","suricata_suricatta",2434126,2434126,"adult","zoo","20",NA,NA,11,NA,NA,17,0,"population",592,11,NA,NA,NA,NA,"P",1567,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2434126-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",190,NA,NA,NA,NA,4,"kg","ww",4,NA,NA,NA,NA,4,"year",0.25,2021,1,29,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_leo","panthera_leo",5219404,5219404,"adult","zoo","14",NA,NA,15,NA,NA,4,0,"population",593,15,NA,NA,NA,NA,"K",2002,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219404-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",190,NA,NA,NA,NA,4,"kg","ww",4,NA,NA,NA,NA,4,"year",0.25,2021,1,29,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_leo","panthera_leo",5219404,5219404,"adult","zoo","14",NA,NA,15,NA,NA,4,0,"population",594,15,NA,NA,NA,NA,"Mg",8558,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219404-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",190,NA,NA,NA,NA,4,"kg","ww",4,NA,NA,NA,NA,4,"year",0.25,2021,1,29,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_leo","panthera_leo",5219404,5219404,"adult","zoo","14",NA,NA,15,NA,NA,4,0,"population",595,15,NA,NA,NA,NA,"P",8.78,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219404-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",4,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_gazella","oryx_gazella",5220166,5220166,NA,"zoo","12",NA,NA,56,NA,NA,1,1,"individual",596,56,NA,NA,NA,NA,"K",6680,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220166-103-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",4,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_gazella","oryx_gazella",5220166,5220166,NA,"zoo","12",NA,NA,56,NA,NA,1,1,"individual",597,56,NA,NA,NA,NA,"Mg",3179,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220166-103-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",4,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"oryx_gazella","oryx_gazella",5220166,5220166,NA,"zoo","12",NA,NA,56,NA,NA,1,1,"individual",598,56,NA,NA,NA,NA,"P",7761,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220166-103-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo",NA,NA,NA,42,NA,NA,NA,0,"population",599,42,NA,NA,NA,NA,"K",1.73,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo",NA,NA,NA,42,NA,NA,NA,0,"population",600,42,NA,NA,NA,NA,"Mg",3099,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"kobus_leche","kobus_leche",5220162,5220162,NA,"zoo",NA,NA,NA,42,NA,NA,NA,0,"population",601,42,NA,NA,NA,NA,"P",1.01,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5220162-103-g1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"souris_decongelee","<8","hour",0.1175,105,130,17.67767,"standard_deviation",2,"kg","ww",6,NA,NA,NA,NA,2,"year",0,2020,3,10,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"vipera_berus","vipera_berus",5960862,5960862,"adult","zoo","25",NA,NA,24,NA,NA,2,0,"individual",602,24,NA,NA,NA,NA,"K",2.58,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5960862-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"souris_decongelee","<8","hour",0.1175,105,130,17.67767,"standard_deviation",2,"kg","ww",6,NA,NA,NA,NA,2,"year",0,2020,3,10,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"vipera_berus","vipera_berus",5960862,5960862,"adult","zoo","25",NA,NA,24,NA,NA,2,0,"individual",603,24,NA,NA,NA,NA,"Mg",3496,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5960862-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"souris_decongelee","<8","hour",0.1175,105,130,17.67767,"standard_deviation",2,"kg","ww",6,NA,NA,NA,NA,2,"year",0,2020,3,10,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"vipera_berus","vipera_berus",5960862,5960862,"adult","zoo","25",NA,NA,24,NA,NA,2,0,"individual",604,24,NA,NA,NA,NA,"P",4.39,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5960862-800-i1-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",2.25,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"vulpes_corsac","vulpes_corsac",5219293,5219293,"adult","zoo","5",NA,NA,4,NA,NA,1,1,"individual",605,4,NA,NA,NA,NA,"K",7276,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219293-568-i1-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",2.25,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"vulpes_corsac","vulpes_corsac",5219293,5219293,"adult","zoo","5",NA,NA,4,NA,NA,1,1,"individual",606,4,NA,NA,NA,NA,"Mg",2354,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219293-568-i1-1"
"1030_999","charberet",2020,568,"charberet",NA,"feces",NA,NA,"<24","hour",2.25,NA,NA,NA,NA,1,"kg","ww",9,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"menagerie",NA,NA,NA,NA,"vulpes_corsac","vulpes_corsac",5219293,5219293,"adult","zoo","5",NA,NA,4,NA,NA,1,1,"individual",607,4,NA,NA,NA,NA,"P",1.37,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219293-568-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,"carnizoo","<12","hour",90,NA,NA,NA,NA,1,"kg","ww",17,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,"adult","zoo","12",NA,NA,18,NA,NA,1,1,"individual",608,18,NA,NA,NA,NA,"K",1670,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-103-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,"carnizoo","<12","hour",90,NA,NA,NA,NA,1,"kg","ww",17,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,"adult","zoo","12",NA,NA,18,NA,NA,1,1,"individual",609,18,NA,NA,NA,NA,"Mg",1.73,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-103-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,"carnizoo","<12","hour",90,NA,NA,NA,NA,1,"kg","ww",17,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,"adult","zoo","12",NA,NA,18,NA,NA,1,1,"individual",610,18,NA,NA,NA,NA,"P",12.1,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-103-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",7,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,12,NA,NA,1,1,"individual",611,12,NA,NA,NA,NA,"K",994,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",7,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,12,NA,NA,1,1,"individual",612,12,NA,NA,NA,NA,"Mg",5413,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",150,NA,NA,NA,NA,1,"kg","ww",7,NA,NA,NA,NA,1,"year",0,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,12,NA,NA,1,1,"individual",613,12,NA,NA,NA,NA,"P",12.8,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i2-1"
"1030_999","charberet",2020,800,"charberet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,192,NA,NA,NA,NA,"individual",614,NA,NA,NA,NA,NA,"K",7529,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-800-i-2"
"1030_999","charberet",2020,800,"charberet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,192,NA,NA,NA,NA,"individual",615,NA,NA,NA,NA,NA,"Mg",2139,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-800-i-2"
"1030_999","charberet",2020,800,"charberet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"panthera_onca","panthera_onca",5219426,5219426,NA,"zoo",NA,NA,NA,192,NA,NA,NA,NA,"individual",616,NA,NA,NA,NA,NA,"P",4334,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219426-800-i-2"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.15,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",1,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,27,NA,NA,1,1,"individual",617,27,NA,NA,NA,NA,"K",2967,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i2-1"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.15,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",1,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,27,NA,NA,1,1,"individual",618,27,NA,NA,NA,NA,"Mg",3743,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i2-1"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.15,NA,NA,NA,NA,1,"kg","ww",0.33,NA,NA,NA,NA,1,"year",1,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,27,NA,NA,1,1,"individual",619,27,NA,NA,NA,NA,"P",6.87,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i2-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",250,NA,NA,NA,NA,1,"kg","ww",14,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,17,NA,NA,1,1,"individual",620,17,NA,NA,NA,NA,"K",1605,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",250,NA,NA,NA,NA,1,"kg","ww",14,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,17,NA,NA,1,1,"individual",621,17,NA,NA,NA,NA,"Mg",7011,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,"<24","hour",250,NA,NA,NA,NA,1,"kg","ww",14,NA,NA,NA,NA,1,"year",1,2021,1,27,NA,"zoo_african_safari",NA,NA,NA,NA,"panthera_tigris","panthera_tigris",5219416,5219416,"adult","zoo","12",NA,NA,17,NA,NA,1,1,"individual",622,17,NA,NA,NA,NA,"P",13.5,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5219420-103-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"rat","<8","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"year",1,2020,3,13,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"sanzinia_madagascariensis","sanzinia_madagascariensis",2465128,2465128,NA,"zoo",NA,NA,NA,23,NA,NA,1,1,"individual",623,23,NA,NA,NA,NA,"K",5006,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465128-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"rat","<8","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"year",1,2020,3,13,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"sanzinia_madagascariensis","sanzinia_madagascariensis",2465128,2465128,NA,"zoo",NA,NA,NA,23,NA,NA,1,1,"individual",624,23,NA,NA,NA,NA,"Mg",6053,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465128-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"rat","<8","hour",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"year",1,2020,3,13,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"sanzinia_madagascariensis","sanzinia_madagascariensis",2465128,2465128,NA,"zoo",NA,NA,NA,23,NA,NA,1,1,"individual",625,23,NA,NA,NA,NA,"P",2.28,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465128-800-i1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"taurotragus_oryx","taurotragus_oryx",5220167,5220167,NA,"zoo",NA,NA,NA,41,NA,NA,4,0,"population",626,41,NA,NA,NA,NA,"K",7391,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5787061-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"taurotragus_oryx","taurotragus_oryx",5220167,5220167,NA,"zoo",NA,NA,NA,41,NA,NA,4,0,"population",627,41,NA,NA,NA,NA,"Mg",5920,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5787061-103-g1-1"
"1030_999","charberet",2020,103,"charberet",NA,"feces",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.333333333,2021,1,26,NA,"zoo_african_safari",NA,NA,NA,NA,"taurotragus_oryx","taurotragus_oryx",5220167,5220167,NA,"zoo",NA,NA,NA,41,NA,NA,4,0,"population",628,41,NA,NA,NA,NA,"P",8087,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5787061-103-g1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"insect","<8","hour",0.207,NA,NA,NA,NA,13,"kg","ww",1,NA,NA,NA,NA,13,"year",0,2020,3,7,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"trachycephalus_resinifictrix","trachycephalus_resinifictrix",5217956,5217956,"adult","zoo","24",NA,NA,22,NA,NA,13,0,"individual",629,22,NA,NA,NA,NA,"K",1.33,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5217956-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"insect","<8","hour",0.207,NA,NA,NA,NA,13,"kg","ww",1,NA,NA,NA,NA,13,"year",0,2020,3,7,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"trachycephalus_resinifictrix","trachycephalus_resinifictrix",5217956,5217956,"adult","zoo","24",NA,NA,22,NA,NA,13,0,"individual",630,22,NA,NA,NA,NA,"Mg",2140,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5217956-800-i1-1"
"1030_999","charberet",2020,800,"charberet",NA,"feces",NA,"insect","<8","hour",0.207,NA,NA,NA,NA,13,"kg","ww",1,NA,NA,NA,NA,13,"year",0,2020,3,7,NA,"parc_zoologique_de_paris",NA,NA,NA,NA,"trachycephalus_resinifictrix","trachycephalus_resinifictrix",5217956,5217956,"adult","zoo","24",NA,NA,22,NA,NA,13,0,"individual",631,22,NA,NA,NA,NA,"P",11207,NA,NA,NA,NA,1,"mg/kg","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-5217956-800-i1-1"
"1030_999","charberet",2020,299,"charberet",NA,"feces",NA,"souris_decongelee","<24","hour",0.4,NA,NA,NA,NA,1,"kg","ww",0.5,NA,NA,NA,NA,1,"year",0,2020,2,12,NA,"ferme_tropicale",NA,NA,NA,NA,"python_regius","python_regius",2465380,2465380,NA,"zoo","27",NA,NA,25,NA,NA,1,1,"individual",632,25,NA,NA,NA,NA,"K",1.02,NA,NA,NA,NA,1,"%","dw","stock",NA,NA,"icp",1,1,1,1,48,"hour",60,"c",1,80,"µm","F-2465380-299-i1-1"
