Feed,Classification,Infraclass,Overorder,Without_Rang,Order,Underorder,Overfamily,Family,Extra,PanTheria,Source,DOI,Species,Species_lat,Difference,Food/Nutrition,Body_mass,Food_intake_in_dry_matter_per_day_in_gm,DM_dry_matter_diet,OM_organic_material_diet,CP_Crude_Protein_diet,EE_Ether_Extract_diet,NDF_diet,CF_Crude_Fibre_diet,CA_Crude_Ash_diet,N_Nitrogen_diet,Ca_diet,P_diet,Na_diet,K_diet,Mg_diet,dDM,dOM,dCP,dEE,dNDF,dCF,dCA,DM_ad,OM_ad,CP_ad,EE_ad,NDF_ad,CF_ad,CA_ad,Ca_ad,P_ad,Na_ad,K_ad,Mg_ad,Source
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 4°,Herbivore,,,,,12.3,4.8,49.3,23.9,,1.97,,,,,,,,6.4,2.4,16.76,9.08,,,51,52,50,34,38,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 5°,Herbivore,,,,,13.1,2,34.1,17,,2.1,,,,,,,,9.69,0.9,15,6.46,,,71,74,45,44,38,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 5°,Herbivore,,,,,14.6,2.4,31.6,13.6,,2.34,,,,,,,,7.59,0.74,17.7,7.21,,,71,52,31,56,53,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 6°,Herbivore,,,,,11.3,1.9,38.6,19.1,,1.81,,,,,,,,7.23,0.78,15.05,5.92,,,65,64,41,39,31,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 6°,Herbivore,,,,,9.4,1.5,40.7,20.8,,1.5,,,,,,,,5.83,0.69,17.91,8.32,,,67,62,46,44,40,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 7°,Herbivore,,,,,8.1,1.3,50.7,27.2,,1.3,,,,,,,,4.62,0.1,18.25,9.79,,,56,57,8,36,36,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 7°,Herbivore,,,,,8.1,1.6,60.9,31.7,,1.3,,,,,,,,4.46,0.26,21.32,8.56,,,48,55,16,35,27,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 7°,Herbivore,,,,,11.4,1.7,43.3,22.5,,1.82,,,,,,,,8.21,0.82,16.45,7.2,,,63,72,48,38,32,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 8°,Herbivore,,,,,8.9,1.5,45.3,23.8,,1.42,,,,,,,,5.34,0.54,19.93,9.52,,,63,60,36,44,40,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 8°,Herbivore,,,,,8.1,1.7,60.5,31.1,,1.3,,,,,,,,3.48,0.27,12.1,3.73,,,36,43,16,20,12,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 8°,Herbivore,,,,,12.6,1.9,34,17,,2.02,,,,,,,,9.95,1.05,14.96,6.63,,,74,79,55,44,39,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 9°,Herbivore,,,,,12,,46.2,29.7,,1.92,,,,,,,,5.76,,16.63,13.07,,,57,48,,36,44,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 9°,Herbivore,,,,,16.4,,42.5,28.3,,2.62,,,,,,,,8.86,,18.28,16.98,,,59,54,,43,60,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 10°,Herbivore,,,,,12.1,,46.4,30.1,,1.94,,,,,,,,6.17,,16.7,15.65,,,57,51,,36,52,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 10°,Herbivore,,,,,16.7,,42.5,28.3,,2.67,,,,,,,,10.19,,19.13,16.98,,,59,61,,45,60,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 11°,Herbivore,,,,,11.2,,42.6,24,,1.79,,,,,,,,6.38,,19.17,13.44,,,64,57,,45,56,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 11°,Herbivore,,,,,16.7,,42.5,28.3,,2.67,,,,,,,,10.35,,19.98,16.7,,,59,62,,47,59,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 12°,Herbivore,,,,,8.9,,46.2,25.6,,1.42,,,,,,,,4.01,,18.94,10.24,,,57,45,,41,40,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 12°,Herbivore,,,,,18.7,,,23.7,,2.99,,,,,,,,14.4,,,11.61,,,65,77,,,49,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 13°,Herbivore,,,,,8.8,,46,25.5,,1.41,,,,,,,,3.43,,14.72,8.42,,,51,39,,32,33,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 13°,Herbivore,,,,,18.6,,,23.6,,2.98,,,,,,,,14.14,,,9.68,,,64,76,,,41,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 14°,Herbivore,,,,,20.5,2.7,38.9,,,3.28,,,,,,,,15.99,0.84,19.06,,,,66,78,31,49,,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Clauss et al (2006),,Black rhino,Diceros bicornis,Animal 15°,Herbivore,,,,,20.1,2.7,39.4,,,3.22,,,,,,,,15.68,0.92,16.55,,,,63,78,34,42,,,,,,,,Clauss et al (2006)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,"Clemens and Maloiy
(1982)",,Black rhino,Diceros bicornis,Animal 26°,Herbivore,,,,,15.1,3.2,66.4,44.4,,2.42,,,,,,,,6.8,0.48,10.62,3.55,,,30,45,15,16,8,,,,,,,"Clemens and Maloiy
(1982)"
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Foose (1982),,Black rhino,Diceros bicornis,Animal 21°,Herbivore,,,,,4.5,,72.9,,,0.72,,,,,,,,,,29.89,,,,43,,,41,,,,,,,,Foose (1982)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Foose (1982),,Black rhino,Diceros bicornis,Animal 21°,Herbivore,,,,,20,,37.8,,,3.2,,,,,,,,,,18.52,,,,65,,,49,,,,,,,,Foose (1982)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Hamilton (1999),,Black rhino,Diceros bicornis,Animal 16°,Herbivore,,,,,6.8,,49,,,1.09,,,,,,,,1.77,,13.23,,,,55,26,,27,,,,,,,,Hamilton (1999)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 17°,Herbivore,,,,,10.9,2.3,,29,,1.74,,,,,,,,5.45,0.67,,10.15,,,47,50,29,,35,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 18°,Herbivore,,,,,11,2.5,,28,,1.76,,,,,,,,5.94,0.55,,13.72,,,56,54,22,,49,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 19°,Herbivore,,,,,11,2.5,,27.6,,1.76,,,,,,,,6.38,0.7,,15.46,,,61,58,28,,56,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 17°,Herbivore,,,,,12.6,2.3,,27.8,,2.02,,,,,,,,6.43,1.38,,15.85,,,65,51,60,,57,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 18°,Herbivore,,,,,12.6,2.3,,27.6,,2.02,,,,,,,,4.41,1.04,,6.07,,,44,35,45,,22,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Spala and Hradecky (1993),,Black rhino,Diceros bicornis,Animal 19°,Herbivore,,,,,12.6,2.3,,27.7,,2.02,,,,,,,,4.54,0.87,,7.2,,,45,36,38,,26,,,,,,,Spala and Hradecky (1993)
Herbivore,2_2_4_1,2,2,,4,,,1,,995940.54,Ullrey et al. (1979),,Black rhino,Diceros bicornis,Animal 20°,Herbivore,,,,,8,,66,,,1.28,,,,,,,,2.4,,21.78,,,,,30,,33,,,,,,,,Ullrey et al. (1979)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,2300,23400,,93.1,9.1,1.5,52,26,,1.46,0.58,0.23,,,,,52.14,4.82,0.23,21.32,10.4,,,56,53,15,41,40,,80.23,-8.57,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,2300,17200,,94.6,8.5,1.2,71.3,35.2,,1.36,0.35,0.22,,,,,39.73,3.49,-0.07,27.81,13.02,,,42,41,-6,39,37,,78.98,-5.6,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1950,16300,,92.6,9.3,1.5,50.4,25.3,,1.49,0.67,0.24,,,,,55.56,4.84,0.26,22.68,10.63,,,60,52,17,45,42,,75.93,-15.35,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1950,8800,,94.6,8.5,1.2,71.3,35.2,,1.36,0.35,0.22,,,,,46.35,4.76,0.14,30.66,13.38,,,49,56,12,43,38,,76.56,-3.02,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,2200,28800,,91.3,9.7,2.3,64,31.3,,1.55,0.53,0.34,,,,,51.13,4.95,0.69,33.28,15.96,,,56,51,30,52,51,,64.77,6.88,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,2200,22300,,92.1,8,1.7,73.2,36.9,,1.28,0.3,0.29,,,,,52.5,3.68,-0.03,43.92,22.14,,,57,46,-2,60,60,,66.52,7.45,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1900,20300,,91,11.1,2.2,60.1,28.9,,1.78,0.64,0.4,,,,,53.69,6.33,0.26,33.06,15.32,,,59,57,12,55,53,,74.2,13.77,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1900,15400,,91.8,8.1,1.8,73.6,36.8,,1.3,0.3,0.3,,,,,56.92,3.81,0,47.1,24.66,,,62,47,0,64,67,,60.17,-0.82,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,2100,22600,,94.6,9,1.6,56.7,29.2,,1.44,0.6,0.31,,,,,51.08,4.95,0.61,22.68,11.39,,,54,55,38,40,39,,65.7,9.17,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,2000,20400,,94.7,8.3,1.5,58.4,30.3,,1.33,0.56,0.28,,,,,51.14,4.23,0.6,24.53,12.42,,,54,51,40,42,41,,60.59,6.03,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1900,15700,,94.9,8.2,1.4,57.6,29.9,,1.31,0.53,0.26,,,,,55.99,4.59,0.31,27.65,13.46,,,59,56,22,48,45,,61.28,-5.87,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1821,20800,,93.7,9.2,3.4,56.9,32.4,,1.47,0.92,0.32,,,,,53.41,5.7,1.02,27.31,14.58,,,57,62,30,48,45,,78.75,-1.1,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1821,17700,,93.8,7.3,1.9,65.7,36,,1.17,0.57,0.12,,,,,44.09,4.16,-0.78,26.94,11.88,,,47,57,-41,41,33,,79.87,-71.67,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1989,22200,,93.9,8.7,3.3,58,33.4,,1.39,0.9,0.29,,,,,50.71,4.52,1.58,26.1,13.69,,,54,52,48,45,41,,78.69,-18.87,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1989,18300,,93.8,7.3,1.9,65.7,36,,1.17,0.56,0.12,,,,,45.96,4.23,-0.08,28.25,13.68,,,49,58,-4,43,38,,82.71,-59.44,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1864,24100,,93.9,8.6,3.3,58.2,33.5,,1.38,0.82,0.28,,,,,59.16,5.68,1.19,32.01,17.76,,,63,66,36,55,53,,83.26,28.89,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1864,20300,,93.8,7.3,1.9,65.7,36,,1.17,0.52,0.12,,,,,49.71,4.16,-0.67,30.88,15.48,,,53,57,-35,47,43,,78.29,-51.48,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,RC,Herbivore,1833,13700,,93.5,10,3.7,55.3,31,,1.6,1.57,0.36,,,,,51.43,6.3,1.63,23.78,12.4,,,55,63,44,43,40,,74.43,6.76,,,,Clauss et al (2005)
Herbivore,2_2_4_1,2,2,,4,,,1,,1843655.8,Clauss et al (2005),10.1002/zoo.20032,Indian rhinoceroses,Rhinoceros unicornis,R,Herbivore,1833,13300,,93.8,7.3,1.9,65.7,36,,1.17,0.57,0.12,,,,,32.83,3.14,-0.63,19.05,7.2,,,35,43,-33,29,20,,67.92,-128.66,,,,Clauss et al (2005)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Cuddeford (1995),,Donkey,Equus africanus asinus,Alfalfa,Herbivore,174,,86.5,90.7,17.1,,40.1,,,2.74,,,,,,57.96,63.49,12.65,,18.05,,,67,70,74,,45,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Cuddeford (1995),,Donkey,Equus africanus asinus,0.6*Alfalfa + 0.33* Oat straw,Herbivore,174,,84.4,90.8,13.8,,45.9,,,2.21,,,,,,52.33,58.11,9.11,,22.95,,,62,64,66,,50,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Cuddeford (1995),,Donkey,Equus africanus asinus,0.6*Oat straw + 0.33* Alfalfa,Herbivore,174,,81.5,90.8,10,,52.3,,,1.6,,,,,,45.64,53.57,5.7,,24.58,,,56,59,57,,47,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Cuddeford (1995),,Donkey,Equus africanus asinus,Oat straw,Herbivore,174,,76.4,91.4,4.8,,62.1,,,0.77,,,,,,36.67,47.53,0.48,,30.43,,,48,52,10,,49,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson & Merritt  (1991),,Donkey,Equus africanus asinus,Hay resting,Herbivore,,,88.8,95.7,6.31,,73.7,,,1.01,,,,,,,52.64,3.09,,38.32,,,54,55,49,,52,,,,,,,,Pearson & Merritt  (1991)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson & Merritt  (1991),,Donkey,Equus africanus asinus,Straw resting,Herbivore,,,90.6,95.1,3.11,,88.6,,,0.5,,,,,,,45.65,,,46.96,,,47,48,,,53,,,,,,,,Pearson & Merritt  (1991)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson & Merritt  (1991),,Donkey,Equus africanus asinus,Hay exercised,Herbivore,,,88.8,95.7,6.31,,73.7,,,1.01,,,,,,,55.51,3.16,,40.54,,,57,58,50,,55,,,,,,,,Pearson & Merritt  (1991)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson & Merritt  (1991),,Donkey,Equus africanus asinus,Straw exercised,Herbivore,,,90.6,95.1,3.11,,88.6,,,0.5,,,,,,,46.6,,,47.84,,,47,49,,,54,,,,,,,,Pearson & Merritt  (1991)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson et al (2001),,Donkey,Equus africanus asinus,Alfalfa ad lib,Herbivore,189,,93.7,91.3,14.6,,44.3,,,2.34,,,,,,,57.52,,,20.82,,,63,63,75,,47,,,,,,,,Pearson et al (2001)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson et al (2001),,Donkey,Equus africanus asinus,Alfalfa res,Herbivore,189,,93.7,91.3,14.6,,44.3,,,2.34,,,,,,,60.26,,,23.92,,,66,66,81,,54,,,,,,,,Pearson et al (2001)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson et al (2001),,Donkey,Equus africanus asinus,Straw ad lib,Herbivore,189,,93.6,94.8,3.88,,71.5,,,0.62,,,,,,,46.45,,,36.47,,,50,49,9,,51,,,,,,,,Pearson et al (2001)
Herbivore,2_2_4_2,2,2,,4,,,2,,164998.49,Pearson et al (2001),,Donkey,Equus africanus asinus,Straw res,Herbivore,189,,93.6,94.8,3.88,,71.5,,,0.62,,,,,,,42.66,,,32.89,,,43,45,-10,,46,,,,,,,,Pearson et al (2001)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Ahlswede 1977,,Horse,Equus caballin,Mischfutter + Heu,Herbivore,,,,92.85,10.86,3.02,,14.96,,1.74,,,,,,,54.87,7.71,1.94,,6.27,,,59.1,71,64.4,,41.9,,,,,,,Ahlswede 1977
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Brems 1983,,Horse,Equus caballin,Mischfutter + Heu,Herbivore,,,,95,9.6,3.8,,28.8,,1.54,,,,,,,,6.28,1.96,,11.98,,,,65.4,51.56,,41.6,,,,,,,Brems 1983
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Brems 1983,,Horse,Equus caballin,Mischfutter + Hafer +Heu,Herbivore,,,,95.7,10.6,4.4,,23.6,,1.7,,,,,,,,7.13,2.2,,7.25,,,,67.3,49.93,,30.7,,,,,,,Brems 1983
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Brems 1983,,Horse,Equus caballin,Hafer + Heu,Herbivore,,,,97.1,10.1,5.2,,23.6,,1.62,,,,,,,,7.09,2.91,,8.21,,,,70.2,55.91,,34.8,,,,,,,Brems 1983
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 1 ad lib,Herbivore,284,,87.7,,10.5,1.1,67.6,31.8,6.6,1.68,,,,,,42.1,,6.51,,28.39,11.13,3.56,48,,62,,42,35,54,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 1 75%,Herbivore,284,,87.7,,10.5,1.1,67.6,31.8,6.6,1.68,,,,,,43.85,,6.41,,31.77,13.04,3.23,50,,61,,47,41,49,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 1 55%,Herbivore,284,,87.7,,10.5,1.1,67.6,31.8,6.6,1.68,,,,,,42.97,,6.51,,31.77,12.72,2.64,49,,62,,47,40,40,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 1 30%,Herbivore,284,,87.7,,10.5,1.1,67.6,31.8,6.6,1.68,,,,,,29.82,,6.09,,20.28,3.5,1.45,34,,58,,30,11,22,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 2 ad lib,Herbivore,284,,86.1,,6.2,1.4,66.7,33.8,4.3,0.99,,,,,,37.02,,2.67,,24.68,11.49,1.38,43,,43,,37,34,32,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 2 75%,Herbivore,284,,88.1,,5.8,1.2,69.5,35.4,4.4,0.93,,,,,,35.24,,2.15,,24.33,12.39,1.28,40,,37,,35,35,29,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 2 55%,Herbivore,284,,88.1,,5.8,1.2,69.5,35.4,4.4,0.93,,,,,,33.48,,2.09,,22.94,11.33,1.01,38,,36,,33,32,23,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Clauss et al (2014),,Pony,Equus caballin,Hay 2 30%,Herbivore,284,,88.1,,5.8,1.2,69.5,35.4,4.4,0.93,,,,,,29.07,,1.74,,19.46,8.5,-0.04,33,,30,,28,24,-1,,,,,,Clauss et al (2014)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Ahlswede 1977,,Horse,Equus caballus,Mischfutter,Herbivore,,,,92,11.8,2.94,,16.74,,1.89,,,,,,,65.23,9.63,2.27,,7.75,,,70.9,81.6,77.1,,46.3,,,,,,,Ahlswede 1977
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Coenen (1986),,Horse,Equus caballus,Pressed sugar beet pulp,Herbivore,,,15.8,95.1,12.4,1.1,,21.3,4.9,1.98,,,,,,,78.08,8.3,-1.56,,18.04,,,82.1,66.9,-142,,84.7,,,,,,,Coenen (1986)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Coenen (1986),,Horse,Equus caballus,Alfalfa,Herbivore,,,57,90.9,14.2,1.8,,37.4,9.1,2.27,,,,,,,56.54,10.22,0.56,,18.29,,,62.2,72,31.3,,48.9,,,,,,,Coenen (1986)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Coenen (1986),,Horse,Equus caballus,Young grass,Herbivore,,,48.8,92.8,14.7,2.3,,30.1,7.2,2.35,,,,,,,61.25,9.11,0.81,,18.36,,,66,62,35,,61,,,,,,,Coenen (1986)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Coenen (1986),,Horse,Equus caballus,Older grass,Herbivore,,,53.2,93.4,13.5,2,,34.2,6.6,2.16,,,,,,,56.04,9.05,0.78,,17.1,,,60,67,39,,50,,,,,,,Coenen (1986)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Crozier (1997),10.2527/1997.7561651x,Horse (Arabian gelding),Equus caballus,Alfalfa,Herbivore,441,11600,,,19,,55,,,3.04,0.94,0.38,,3.6,0.25,,,13.87,,,,,,,73,,47,,,46,8,,78,27,Crozier (1997)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Crozier (1997),10.2527/1997.7561651x ,Horse (Arabian gelding),Equus caballus,Tall fescue,Herbivore,441,10600,,,11,,72,,,1.76,0.26,0.28,,2.3,0.25,,,7.37,,,,,,,67,,44,,,41,3,,73,32,Crozier (1997)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Crozier (1997),10.2527/1997.7561651x ,Horse (Arabian gelding),Equus caballus,Caucasian bluestem,Herbivore,441,9800,,,7,,73,,,1.12,0.27,0.14,,1.8,0.18,,,3.01,,,,,,,43,,41,,,50,-9,,74,29,Crozier (1997)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Cuddeford (1995),,Highland pony,Equus caballus,Alfalfa,Herbivore,505,,86.5,90.7,17.1,,40.1,,,2.74,,,,,,58.82,62.58,12.65,,17.24,,,68,69,74,,43,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Cuddeford (1995),,Highland pony,Equus caballus,0.6*Alfalfa + 0.33* Oat straw,Herbivore,505,,84.4,90.8,13.8,,45.9,,,2.21,,,,,,48.95,53.57,8.83,,19.28,,,58,59,64,,42,,,,,,,,Cuddeford (1995)
Herbivore,2_2_4_2,2,2,,4,,,2,,403598.53,Cuddeford (1995),,Highland pony,Equus caballus,0.6*Oat straw + 0.33* Alfalfa,Herbivore,505,,81.5,90.8,10,,52.3,,,1.6,,,,,,44.83,50.85,5.8,,21.44,,,55,56,58,,41,,,,,,,,Cuddeford (1995)
